Date,Open,High,Low,Close,Adj Close,Volume
2009-05-29,501.04998779296875,513.9500122070312,501.04998779296875,509.8500061035156,343.2071228027344,4472
2009-06-01,526.9000244140625,526.9000244140625,502.0,517.25,348.1884460449219,2342
2009-06-02,521.8499755859375,530.0,519.0,526.7000122070312,354.5498046875,5195
2009-06-03,546.0,546.0,525.0,525.75,353.91033935546875,1603
2009-06-04,529.9000244140625,531.0,515.0499877929688,521.6500244140625,351.150390625,4016
2009-06-05,511.0,530.0,511.0,513.8499755859375,345.89971923828125,3215
2009-06-08,520.0,520.0,490.54998779296875,510.0,343.30810546875,729
2009-06-09,509.8999938964844,510.0,502.1000061035156,504.75,339.7740478515625,619
2009-06-10,520.0,520.0,507.45001220703125,510.95001220703125,343.9476318359375,754
2009-06-11,519.9000244140625,527.5,510.25,520.7999877929688,350.578125,2138
2009-06-12,507.6499938964844,525.0,507.6499938964844,513.7999877929688,345.8660888671875,985
2009-06-15,501.54998779296875,527.0,501.54998779296875,514.25,346.1690368652344,1369
2009-06-16,502.1499938964844,516.0,502.1499938964844,515.25,346.8421630859375,839
2009-06-17,523.7999877929688,523.7999877929688,510.54998779296875,515.7000122070312,347.1451110839844,3495
2009-06-18,527.0,527.0,506.0,508.70001220703125,342.4330139160156,591
2009-06-19,507.1499938964844,512.9000244140625,503.1499938964844,508.0,341.9617919921875,771
2009-06-22,508.0,540.0,508.0,525.1500244140625,353.50640869140625,13753
2009-06-23,522.0499877929688,531.6500244140625,520.2000122070312,529.3499755859375,356.3336486816406,1291
2009-06-24,525.0,540.0,525.0,533.7000122070312,359.2618408203125,692
2009-06-25,533.5,545.0,530.0,543.25,365.6903991699219,5384
2009-06-26,531.5,545.0,531.5,542.4500122070312,365.1519470214844,1852
2009-06-29,536.9000244140625,536.9000244140625,525.0,533.1500244140625,369.7991943359375,764
2009-06-30,530.9000244140625,530.9500122070312,525.0,525.0999755859375,364.2155456542969,1124
2009-07-01,522.0,528.0,522.0,525.25,364.31964111328125,832
2009-07-02,525.5,528.8499755859375,519.0,525.0,364.1462097167969,3315
2009-07-03,524.0,525.0,522.0,522.0999755859375,362.1347351074219,1939
2009-07-06,522.0499877929688,524.2000122070312,513.2000122070312,520.0,360.6781311035156,657
2009-07-07,529.8499755859375,529.8499755859375,520.0,520.0999755859375,360.7474365234375,812
2009-07-08,520.0499877929688,523.8499755859375,520.0,520.0499877929688,360.7127990722656,849
2009-07-09,520.0499877929688,523.5999755859375,520.0,520.0,360.6781311035156,1820
2009-07-10,520.0,531.0,520.0,520.3499755859375,360.92095947265625,578
2009-07-13,521.0,521.0,502.1000061035156,518.0,359.29095458984375,428
2009-07-14,520.0499877929688,529.0,520.0499877929688,525.0,364.1462097167969,99135
2009-07-15,531.9000244140625,531.9000244140625,523.0,525.3499755859375,364.3890075683594,643
2009-07-16,528.0,534.0,521.0,526.8499755859375,365.4293212890625,3711
2009-07-17,545.0,550.0,526.0,528.3499755859375,366.4698791503906,2189
2009-07-20,523.0499877929688,537.9500122070312,523.0,529.5999755859375,367.33685302734375,3582
2009-07-21,534.2999877929688,534.2999877929688,528.0,529.0,366.9206237792969,460
2009-07-22,526.5999755859375,534.0,526.5999755859375,527.5499877929688,365.9149169921875,511
2009-07-23,533.0,535.0,525.5499877929688,529.4500122070312,367.2328186035156,575
2009-07-24,536.4500122070312,536.4500122070312,526.0999755859375,528.3499755859375,366.4698791503906,338
2009-07-27,535.9000244140625,549.0,535.9000244140625,541.0999755859375,375.3133544921875,2710
2009-07-28,535.0,547.0,535.0,546.75,379.2323303222656,1145
2009-07-29,538.0,545.0,506.29998779296875,544.3499755859375,377.56756591796875,769
2009-07-30,535.0999755859375,548.0,535.0999755859375,545.5999755859375,378.4346008300781,765
2009-07-31,544.5999755859375,548.7999877929688,536.0499877929688,541.2000122070312,375.38275146484375,910
2009-08-03,540.0,548.0,540.0,540.8499755859375,375.1399230957031,353
2009-08-04,544.5,548.9500122070312,544.0,548.9000244140625,380.7236022949219,1438
2009-08-05,540.8499755859375,545.0,519.0,523.25,362.932373046875,21858
2009-08-06,529.0,534.7999877929688,519.0,525.4500122070312,364.4583435058594,20560
2009-08-07,520.3499755859375,525.0,515.5,522.0499877929688,362.10009765625,596
2009-08-10,523.0,527.9500122070312,520.1500244140625,520.2999877929688,360.88623046875,449
2009-08-11,529.0,554.9500122070312,527.9500122070312,535.1500244140625,371.18634033203125,5523
2009-08-12,545.0,545.0,535.0999755859375,536.0,371.7759704589844,338
2009-08-13,544.0,546.7000122070312,535.75,537.75,372.98974609375,730
2009-08-14,530.0999755859375,542.2999877929688,530.0999755859375,535.0999755859375,371.1517333984375,1112
2009-08-17,537.9500122070312,549.0,535.0,541.4500122070312,375.5561218261719,4085
2009-08-18,536.2000122070312,539.7999877929688,535.0,535.3499755859375,371.32501220703125,2732
2009-08-19,535.5999755859375,541.9000244140625,535.25,536.5999755859375,372.1921081542969,495
2009-08-20,535.5499877929688,539.7000122070312,535.25,536.0499877929688,371.8106689453125,700
2009-08-21,539.5499877929688,539.5499877929688,535.0,535.0,371.0823669433594,1038
2009-08-24,540.0499877929688,546.0,540.0,540.0,374.55035400390625,3725
2009-08-25,540.4500122070312,544.7000122070312,531.0999755859375,534.4000244140625,370.6661376953125,1481
2009-08-26,542.0,542.0,527.0499877929688,531.5,368.65472412109375,4231
2009-08-27,543.5,543.5,525.5499877929688,526.7999877929688,365.3946838378906,2004
2009-08-28,532.0,542.5999755859375,527.0999755859375,535.0,371.0823669433594,103761
2009-08-31,530.5,574.0,530.5,564.4500122070312,391.50927734375,133053
2009-09-01,560.0,574.4000244140625,555.0999755859375,565.2000122070312,392.0293273925781,61267
2009-09-02,574.0,574.0,556.0,565.0,391.8907775878906,23945
2009-09-03,560.0,589.4000244140625,557.2999877929688,559.7999877929688,388.2839050292969,15015
2009-09-04,559.0,568.0,536.0,565.0,391.8907775878906,109596
2009-09-07,564.0499877929688,565.0,551.5,561.9000244140625,389.7404479980469,1914
2009-09-08,555.0499877929688,563.75,550.0499877929688,552.75,383.3939208984375,800
2009-09-09,553.0499877929688,560.0,552.0,557.4500122070312,386.65386962890625,835
2009-09-10,555.0,569.0,551.5,565.0,391.8907775878906,110763
2009-09-11,576.0,585.0,551.0999755859375,553.1500244140625,383.67138671875,2836
2009-09-14,553.2000122070312,566.0,553.2000122070312,565.6500244140625,392.3415222167969,503440
2009-09-15,569.9000244140625,570.0,558.0,559.5499877929688,388.1104736328125,104022
2009-09-16,565.0499877929688,566.0,552.0999755859375,554.4000244140625,384.5384826660156,3664
2009-09-17,563.9000244140625,563.9000244140625,545.0,551.4000244140625,382.4576110839844,16794
2009-09-18,565.0,599.7999877929688,560.0,564.5,391.5439147949219,479911
2009-09-22,570.0,572.0,560.0999755859375,563.9500122070312,391.1624450683594,283490
2009-09-23,563.0499877929688,569.0,555.0,560.5999755859375,388.8387756347656,2263
2009-09-24,562.0,569.5,550.0,562.75,390.3300476074219,2631
2009-09-25,567.7999877929688,567.7999877929688,560.0,562.7000122070312,390.2953796386719,1436
2009-09-29,570.9500122070312,570.9500122070312,556.0499877929688,562.4500122070312,390.12188720703125,1770
2009-09-30,570.0,570.0,560.0,561.6500244140625,389.567138671875,1258
2009-10-01,560.2000122070312,563.7000122070312,557.2999877929688,560.0499877929688,388.4573059082031,1294
2009-10-05,560.0,570.0,556.0499877929688,559.0,387.7290344238281,2713
2009-10-06,553.0,563.9500122070312,551.0,559.7999877929688,388.2839050292969,2225
2009-10-07,561.0999755859375,567.9000244140625,559.0,559.9500122070312,388.387939453125,4066
2009-10-08,551.2000122070312,569.0,551.2000122070312,564.75,391.71728515625,2052
2009-10-09,569.0,580.0,568.5,571.2999877929688,396.2604675292969,3030
2009-10-12,579.7999877929688,588.7999877929688,571.0999755859375,581.0,402.988525390625,2299
2009-10-13,580.0,580.0,580.0,580.0,402.2947692871094,0
2009-10-14,590.0,594.5,570.0,578.4500122070312,401.2197570800781,3453
2009-10-15,573.5,580.0,571.5999755859375,573.0999755859375,397.50885009765625,1527
2009-10-16,567.5499877929688,584.7000122070312,567.5499877929688,582.1500244140625,403.7861633300781,6008
2009-10-20,590.0,590.0,576.5,580.1500244140625,402.39886474609375,3099
2009-10-21,575.2999877929688,585.0,575.2999877929688,581.0999755859375,403.0577697753906,2822
2009-10-22,578.5,588.0,578.5,580.0,402.2947692871094,943
2009-10-23,576.1500244140625,589.9500122070312,576.1500244140625,578.2999877929688,401.1157531738281,2050
2009-10-26,578.2999877929688,593.0,575.0,590.3499755859375,409.47369384765625,3274
2009-10-27,578.0,585.0,574.0,580.2999877929688,402.5028991699219,2697
2009-10-28,563.0,578.7000122070312,563.0,564.5999755859375,391.61322021484375,1181
2009-10-29,562.0,639.0,562.0,569.2000122070312,394.8038024902344,972
2009-10-30,580.0,595.0,562.25,564.5,391.5439147949219,629
2009-11-03,561.0999755859375,574.0,541.0999755859375,547.9000244140625,380.0299377441406,828
2009-11-04,551.0,569.0,541.0,564.4500122070312,391.50927734375,444
2009-11-05,570.0,570.0,560.0,563.5499877929688,390.885009765625,481
2009-11-06,576.0,576.0,556.5,562.0999755859375,389.8792724609375,491
2009-11-09,565.0,579.5,557.9500122070312,564.0,391.19708251953125,1091
2009-11-10,571.9500122070312,576.0,557.25,563.6500244140625,390.954345703125,1934
2009-11-11,562.0,569.6500244140625,560.0,562.25,389.9833068847656,1434
2009-11-12,569.7999877929688,572.9500122070312,565.0,571.5499877929688,396.4338684082031,774
2009-11-13,574.9500122070312,575.5,570.0,571.1500244140625,396.1564636230469,933
2009-11-16,571.0,572.0,566.5999755859375,569.75,395.1854248046875,2553
2009-11-17,565.0499877929688,575.0,565.0499877929688,568.1500244140625,394.07562255859375,30415
2009-11-18,574.0,580.0,571.1500244140625,575.1500244140625,398.9308776855469,598
2009-11-19,573.0,574.0,567.5499877929688,572.9500122070312,397.4048767089844,417
2009-11-20,577.0,578.0,571.0,574.8499755859375,398.7227478027344,818
2009-11-23,584.5,584.5,568.0,576.2000122070312,399.6590881347656,887
2009-11-24,582.0,582.0,570.5,577.0,400.21405029296875,864
2009-11-25,580.9000244140625,581.9500122070312,575.0,575.0,398.8268127441406,158
2009-11-26,581.9500122070312,581.9500122070312,571.5499877929688,573.5999755859375,397.8557434082031,446
2009-11-27,567.0,580.0,561.0,571.2999877929688,396.2604675292969,4285
2009-11-30,577.7999877929688,579.0,570.0,570.8499755859375,395.9483337402344,1460
2009-12-01,569.4500122070312,582.0,569.4500122070312,578.5,401.2545166015625,508
2009-12-02,568.25,587.6500244140625,568.25,575.9000244140625,399.4510803222656,1330
2009-12-03,575.5,586.7000122070312,575.5,582.5,404.02886962890625,1243
2009-12-04,584.0,595.6500244140625,579.2000122070312,581.4500122070312,403.3006591796875,11283
2009-12-07,582.0,587.9000244140625,576.1500244140625,580.7999877929688,402.8497619628906,559
2009-12-08,587.2999877929688,594.7999877929688,582.5499877929688,584.1500244140625,405.1734924316406,1525
2009-12-09,589.9500122070312,595.0,580.2999877929688,580.5999755859375,402.7110290527344,1810
2009-12-10,588.9500122070312,592.0,581.2000122070312,583.3499755859375,404.6184387207031,407
2009-12-11,589.0,590.0,583.1500244140625,586.9000244140625,407.080810546875,1381
2009-12-14,580.3499755859375,590.9500122070312,580.3499755859375,588.0,407.8437194824219,864
2009-12-15,594.9500122070312,594.9500122070312,583.1500244140625,585.2999877929688,405.9709777832031,3287
2009-12-16,586.5,596.0,580.0499877929688,591.2999877929688,410.13275146484375,46215
2009-12-17,599.9500122070312,650.0,588.2000122070312,627.7000122070312,435.3801574707031,35667
2009-12-18,629.0,642.0,626.0,630.2999877929688,437.18359375,4767
2009-12-21,630.0,630.0,615.0499877929688,617.6500244140625,428.40936279296875,1267
2009-12-22,615.0,629.0,615.0,621.4500122070312,431.0451354980469,1153
2009-12-23,625.0,645.0,618.0999755859375,621.4500122070312,431.0451354980469,3658
2009-12-24,624.9000244140625,630.0,624.9000244140625,625.25,433.6807556152344,1471
2009-12-29,626.0,645.0,621.4000244140625,637.4500122070312,442.1428527832031,2189
2009-12-30,625.0,669.3499755859375,625.0,643.4000244140625,446.2698974609375,8501
2009-12-31,643.4000244140625,656.9500122070312,639.0,649.9500122070312,450.81292724609375,28832
2010-01-04,650.0,665.0,646.0,654.7000122070312,454.107666015625,3131
2010-01-05,661.9000244140625,661.9000244140625,647.1500244140625,656.0999755859375,455.07867431640625,1974
2010-01-06,659.9500122070312,664.9000244140625,645.25,649.3499755859375,450.3968505859375,2221
2010-01-07,653.9000244140625,653.9000244140625,645.0,651.9000244140625,452.1656188964844,782
2010-01-08,651.0499877929688,659.7999877929688,646.0999755859375,650.1500244140625,450.9517822265625,2231
2010-01-11,659.9000244140625,659.9000244140625,633.0,652.2999877929688,452.4429626464844,1644
2010-01-12,643.25,654.9000244140625,640.0999755859375,643.6500244140625,446.4432373046875,1675
2010-01-13,640.2000122070312,650.8499755859375,631.0,638.1500244140625,442.62835693359375,1063
2010-01-14,640.4000244140625,655.0,639.0,641.3499755859375,444.84783935546875,2060
2010-01-15,650.0,664.0,640.1500244140625,650.75,451.3678894042969,7818
2010-01-18,658.9500122070312,678.0,650.5,653.1500244140625,453.03253173828125,4326
2010-01-19,650.0,659.0,642.0,646.5,448.4200134277344,3269
2010-01-20,664.9500122070312,664.9500122070312,645.5,650.7000122070312,451.33319091796875,2242
2010-01-21,650.0,659.9000244140625,637.0,640.4500122070312,444.2237243652344,1132
2010-01-22,650.0,675.7999877929688,573.7999877929688,656.4500122070312,455.321533203125,7497
2010-01-25,620.0499877929688,659.9500122070312,620.0499877929688,642.5,445.6456604003906,1752
2010-01-27,645.0,645.0,616.0499877929688,618.9000244140625,429.2763977050781,52157
2010-01-28,625.0499877929688,626.0,613.0,619.9500122070312,430.0046081542969,199
2010-01-29,613.0,616.0,601.0,614.2000122070312,426.0164489746094,1269
2010-02-01,605.0,621.0,605.0,617.5999755859375,428.3746337890625,849
2010-02-02,621.0,626.0,611.0,615.5999755859375,426.98748779296875,883
2010-02-03,629.0,629.0,608.2000122070312,610.5999755859375,423.51934814453125,1797
2010-02-04,611.0,615.0,605.0,607.7999877929688,421.57720947265625,2119
2010-02-05,601.0,608.0,595.0,602.3499755859375,417.7970275878906,598
2010-02-08,601.2999877929688,605.0,598.0,599.75,415.9937744140625,1343
2010-02-09,600.0,609.0,600.0,603.0,418.2478942871094,344895
2010-02-10,622.5,622.5,605.0499877929688,609.4000244140625,422.6869812011719,2071
2010-02-11,612.0499877929688,614.9500122070312,607.0,609.25,422.5829772949219,269
2010-02-15,605.0,627.75,592.5999755859375,619.9000244140625,429.9700012207031,2528
2010-02-16,608.0499877929688,629.0,608.0499877929688,625.25,433.6807556152344,1338
2010-02-17,606.0499877929688,628.5,606.0499877929688,625.4000244140625,433.78485107421875,3127
2010-02-18,615.0,646.0,615.0,624.25,432.9871520996094,275
2010-02-19,616.0,617.0,610.1500244140625,611.8499755859375,424.38641357421875,171
2010-02-22,615.0,633.0,606.0,612.6500244140625,424.9412841796875,982
2010-02-23,605.2999877929688,625.7999877929688,605.2000122070312,606.6500244140625,420.77960205078125,476
2010-02-24,607.0,614.8499755859375,600.0,609.3499755859375,422.6523742675781,636
2010-02-25,602.0499877929688,613.9500122070312,600.0,602.2000122070312,417.693115234375,1172
2010-02-26,603.1500244140625,629.25,603.1500244140625,622.75,431.9466857910156,1871
2010-03-02,625.0,625.0,607.0999755859375,614.0,425.8775329589844,430
2010-03-03,615.0,618.6500244140625,611.25,615.4500122070312,426.8834228515625,529
2010-03-04,615.0,622.6500244140625,611.0,619.4500122070312,429.6578369140625,1599
2010-03-05,632.0,632.0,610.0,616.5499877929688,427.64642333984375,2096
2010-03-08,618.0,624.0,612.0,622.4500122070312,431.7386779785156,2660
2010-03-09,622.0,624.0,615.25,617.9500122070312,428.61749267578125,306
2010-03-10,624.0,626.0,619.9500122070312,625.0,433.5073547363281,1179
2010-03-11,626.0,632.0,622.0499877929688,626.5,434.54791259765625,675
2010-03-12,621.0999755859375,631.0,621.0,624.2000122070312,432.9525451660156,910
2010-03-15,625.0,625.0,610.5499877929688,613.9000244140625,425.808349609375,1742
2010-03-16,617.0999755859375,621.0,611.0,612.2999877929688,424.698486328125,865
2010-03-17,620.0,624.5999755859375,612.0,616.25,427.4382019042969,1677
2010-03-18,611.0,620.0499877929688,595.3499755859375,602.25,417.72772216796875,6642
2010-03-19,606.0,608.9500122070312,595.9000244140625,603.5,418.59478759765625,2930
2010-03-22,598.0999755859375,608.7000122070312,595.2000122070312,602.5,417.901123046875,5391
2010-03-23,605.0,614.9000244140625,599.0,600.0999755859375,416.2364196777344,4710
2010-03-25,602.0,608.9500122070312,600.0499877929688,601.4500122070312,417.17291259765625,644
2010-03-26,598.3499755859375,612.0,598.3499755859375,600.4500122070312,416.479248046875,964
2010-03-29,609.0,614.0,600.1500244140625,600.6500244140625,416.6179504394531,447
2010-03-30,600.2000122070312,609.9500122070312,593.0499877929688,599.4000244140625,415.75091552734375,890
2010-03-31,608.9500122070312,608.9500122070312,591.2000122070312,602.25,417.72772216796875,5234
2010-04-01,608.9000244140625,614.8499755859375,600.5,602.9500122070312,418.21331787109375,6660
2010-04-05,595.5999755859375,620.0,595.5,601.2999877929688,417.0688171386719,7639
2010-04-06,610.0,612.0,598.0,600.7999877929688,416.7219543457031,5146
2010-04-07,609.7999877929688,609.7999877929688,601.0,602.6500244140625,418.0052490234375,1700
2010-04-08,602.0,610.0,599.5499877929688,602.2999877929688,417.76239013671875,12249
2010-04-09,602.5499877929688,606.0,597.0499877929688,600.1500244140625,416.271240234375,11630
2010-04-12,608.0,608.8499755859375,600.0,601.3499755859375,417.1034240722656,1920
2010-04-13,607.9500122070312,607.9500122070312,600.0,600.75,416.6873779296875,2907
2010-04-15,600.0,602.4000244140625,596.0499877929688,596.75,413.912841796875,1810
2010-04-16,600.0,600.0,595.1500244140625,600.0,416.16705322265625,2149
2010-04-19,583.0,600.0,583.0,599.0,415.4735107421875,1995
2010-04-20,600.0,600.0,595.0999755859375,596.0,413.3926086425781,1258
2010-04-21,597.0,600.0,591.0,594.6500244140625,412.4564208984375,2782
2010-04-22,599.9500122070312,599.9500122070312,591.1500244140625,593.75,411.8320007324219,815
2010-04-23,595.0,599.9500122070312,590.4500122070312,593.2000122070312,411.4505920410156,1001
2010-04-26,593.5,600.0499877929688,593.0499877929688,595.5999755859375,413.11517333984375,15208
2010-04-27,595.0,598.0,590.2000122070312,592.0,410.61822509765625,1626
