Date,Open,High,Low,Close,Adj Close,Volume
2009-05-29,144.0,149.0,141.5,143.6999969482422,101.17597198486328,11007
2009-06-01,150.0,150.0,142.0500030517578,144.4499969482422,101.70403289794922,9764
2009-06-02,143.9499969482422,145.0,135.0500030517578,139.0,97.8667984008789,14442
2009-06-03,138.0,146.5,137.35000610351562,144.35000610351562,101.63362884521484,13599
2009-06-04,145.75,145.75,133.0,141.39999389648438,99.55659484863281,14713
2009-06-05,146.6999969482422,149.89999389648438,142.10000610351562,143.35000610351562,100.92955780029297,10394
2009-06-08,145.0,145.9499969482422,140.35000610351562,140.64999389648438,99.02851867675781,10995
2009-06-09,137.5500030517578,141.0,136.0,138.6999969482422,97.65560150146484,2808
2009-06-10,142.0,144.0,139.10000610351562,141.35000610351562,99.5213851928711,8513
2009-06-11,140.25,142.0,132.35000610351562,136.3000030517578,95.96580505371094,7160
2009-06-12,135.25,139.5,130.14999389648438,133.25,93.81836700439453,4985
2009-06-15,134.0,134.0,129.3000030517578,131.6999969482422,92.7270278930664,2338
2009-06-16,130.0,134.5500030517578,127.0999984741211,131.85000610351562,92.83265686035156,2786
2009-06-17,129.0500030517578,134.6999969482422,128.0,128.0500030517578,90.15715026855469,3575
2009-06-18,131.35000610351562,131.35000610351562,124.0,124.80000305175781,87.86890411376953,2748
2009-06-19,125.0,129.6999969482422,124.5,127.05000305175781,89.45308685302734,5991
2009-06-22,127.05000305175781,128.5,124.1500015258789,125.0,88.00972747802734,1272
2009-06-23,123.0,128.0,123.0,123.4000015258789,86.8832015991211,3984
2009-06-24,129.0,129.0,122.1500015258789,123.6500015258789,87.0592269897461,5313
2009-06-25,124.19999694824219,129.6999969482422,124.19999694824219,126.30000305175781,88.92501831054688,2409
2009-06-26,125.19999694824219,127.94999694824219,125.05000305175781,126.30000305175781,88.92501831054688,2357
2009-06-29,124.75,128.35000610351562,124.75,127.80000305175781,89.98114776611328,2165
2009-06-30,126.75,127.94999694824219,126.0,126.0,88.71379089355469,2163
2009-07-01,123.5,126.9000015258789,123.5,126.4000015258789,88.99542236328125,1812
2009-07-02,125.69999694824219,126.9000015258789,125.69999694824219,126.05000305175781,88.74900817871094,1572
2009-07-03,127.0,129.0,125.19999694824219,126.94999694824219,89.38267517089844,1183
2009-07-06,132.8000030517578,132.8000030517578,126.6500015258789,126.75,89.24185943603516,1015
2009-07-07,125.4000015258789,128.4499969482422,123.5999984741211,125.94999694824219,88.67859649658203,1530
2009-07-08,123.0,124.94999694824219,120.4000015258789,121.55000305175781,85.5806655883789,1841
2009-07-09,124.5,125.0,121.6500015258789,122.80000305175781,86.46075439453125,2115
2009-07-10,124.94999694824219,124.94999694824219,121.5,122.19999694824219,86.03829956054688,972
2009-07-13,120.0,121.94999694824219,118.0,120.69999694824219,84.98219299316406,1068
2009-07-14,125.0,132.89999389648438,122.0999984741211,132.14999389648438,93.04386138916016,12843
2009-07-15,132.5,132.5,128.8000030517578,128.8000030517578,90.68522644042969,1475
2009-07-16,126.0,130.89999389648438,125.05000305175781,129.8000030517578,94.31843566894531,2344
2009-07-17,131.5,132.0,127.19999694824219,127.8499984741211,92.90147399902344,2659
2009-07-20,130.9499969482422,130.9499969482422,125.5,126.4000015258789,91.84785461425781,5321
2009-07-21,126.19999694824219,128.6999969482422,126.19999694824219,127.44999694824219,92.61080932617188,1179
2009-07-22,129.89999389648438,129.89999389648438,125.5,126.1500015258789,91.66619110107422,1136
2009-07-23,125.75,128.0,125.55000305175781,125.75,91.37552642822266,2556
2009-07-24,126.30000305175781,127.69999694824219,126.30000305175781,126.69999694824219,92.06584930419922,1731
