Date,Open,High,Low,Close,Adj Close,Volume
2009-05-29,7.911110877990723,8.239999771118164,7.8444437980651855,7.902222156524658,6.720227241516113,408735
2009-06-01,8.035554885864258,8.622221946716309,7.644443988800049,8.426666259765625,7.166225433349609,986613
2009-06-02,8.564443588256836,8.564443588256836,8.017777442932129,8.306666374206543,7.064175128936768,217102
2009-06-03,8.266666412353516,8.666666030883789,8.235554695129395,8.342222213745117,7.094413757324219,538672
2009-06-04,8.368887901306152,9.137777328491211,8.231110572814941,8.804444313049316,7.487497329711914,1059356
2009-06-05,8.435555458068848,9.0,8.435555458068848,8.466666221618652,7.200243949890137,207292
2009-06-08,8.675555229187012,8.680000305175781,7.644443988800049,7.706665992736816,6.553922176361084,325428
2009-06-09,7.475554943084717,8.444443702697754,7.475554943084717,8.004444122314453,6.807158946990967,270168
2009-06-10,8.444443702697754,8.444443702697754,7.746665954589844,7.8444437980651855,6.671090602874756,60502
2009-06-11,7.866665840148926,7.982222080230713,7.559999942779541,7.626666069030762,6.485888481140137,40095
2009-06-12,8.0,8.0,7.377777099609375,7.559999942779541,6.42919397354126,36900
2009-06-15,7.608888149261475,7.728888034820557,7.3333330154418945,7.4844441413879395,6.3649396896362305,30600
2009-06-16,7.288887977600098,7.559999942779541,7.1155548095703125,7.559999942779541,6.42919397354126,48138
2009-06-17,7.302221775054932,7.559999942779541,7.288887977600098,7.559999942779541,6.42919397354126,45393
2009-06-18,7.5555548667907715,7.5555548667907715,7.039999961853027,7.039999961853027,5.986973762512207,19293
2009-06-19,7.373332977294922,7.395555019378662,7.199999809265137,7.208888053894043,6.1305999755859375,31162
2009-06-22,7.199999809265137,7.559999942779541,6.848887920379639,7.559999942779541,6.42919397354126,60255
2009-06-23,6.871110916137695,7.093332767486572,6.871110916137695,7.02222204208374,5.971856117248535,12093
2009-06-24,7.048888206481934,7.093332767486572,6.915555000305176,6.915555000305176,5.881143569946289,7143
2009-06-25,6.933332920074463,7.559999942779541,6.933332920074463,7.559999942779541,6.42919397354126,11250
2009-06-26,7.066666126251221,7.22666597366333,7.066666126251221,7.119999885559082,6.055006980895996,13601
2009-06-29,7.217776775360107,7.559999942779541,7.15555477142334,7.559999942779541,6.42919397354126,17212
2009-06-30,7.217776775360107,7.559999942779541,6.986666202545166,7.559999942779541,6.623899936676025,21611
2009-07-01,7.093332767486572,7.111111164093018,7.084444046020508,7.084444046020508,6.207228183746338,2306
2009-07-02,6.888887882232666,7.066666126251221,6.866665840148926,6.866665840148926,6.016416072845459,2801
2009-07-03,6.848887920379639,7.02222204208374,6.848887920379639,6.848887920379639,6.0008392333984375,2711
2009-07-06,7.257777214050293,7.257777214050293,6.9955549240112305,6.9955549240112305,6.129345893859863,18438
