Date,Open,High,Low,Close,Adj Close,Volume
2009-05-29,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,16.53055763244629,11540
2009-06-01,21.325000762939453,21.325000762939453,21.325000762939453,21.325000762939453,17.365238189697266,2490
2009-06-02,22.399999618530273,22.399999618530273,21.5,22.399999618530273,18.240619659423828,15050
2009-06-03,23.475000381469727,23.524999618530273,22.875,23.524999618530273,19.156728744506836,42308
2009-06-04,24.0,24.700000762939453,22.75,23.875,19.441730499267578,16264
2009-06-05,24.700000762939453,25.0,22.700000762939453,23.25,18.932785034179688,10010
2009-06-08,22.5,23.0,22.100000381469727,22.149999618530273,18.037038803100586,11470
2009-06-09,21.25,23.0,21.25,21.975000381469727,17.8945369720459,7876
2009-06-10,21.75,22.5,21.0,21.024999618530273,17.120941162109375,1342
2009-06-11,21.850000381469727,21.899999618530273,20.0,21.850000381469727,17.79274559020996,548
2009-06-12,21.825000762939453,21.825000762939453,21.774999618530273,21.774999618530273,17.731674194335938,12
2009-06-15,21.475000381469727,21.475000381469727,20.700000762939453,20.700000762939453,16.856287002563477,4060
2009-06-16,19.774999618530273,20.049999237060547,19.674999237060547,20.049999237060547,16.326984405517578,3580
2009-06-17,19.0,19.850000381469727,18.825000762939453,19.850000381469727,16.16412353515625,2718
2009-06-18,18.0,19.5,18.0,19.5,15.879108428955078,680
2009-06-19,18.649999618530273,18.649999618530273,18.649999618530273,18.649999618530273,15.1869478225708,100
2009-06-22,19.600000381469727,19.600000381469727,19.600000381469727,19.600000381469727,15.96054458618164,150
2009-06-23,18.649999618530273,20.0,18.625,20.0,16.286270141601562,2950
2009-06-24,19.024999618530273,19.049999237060547,19.024999618530273,19.049999237060547,15.512666702270508,540
2009-06-25,19.524999618530273,19.524999618530273,19.524999618530273,19.524999618530273,15.899469375610352,400
2009-06-26,20.0,20.475000381469727,20.0,20.475000381469727,16.673067092895508,700
2009-06-29,20.475000381469727,20.475000381469727,20.475000381469727,20.475000381469727,16.673067092895508,0
2009-06-30,20.475000381469727,20.475000381469727,20.475000381469727,20.475000381469727,16.673067092895508,0
2009-07-01,19.649999618530273,20.424999237060547,19.450000762939453,20.424999237060547,16.632349014282227,500
2009-07-02,18.475000381469727,20.424999237060547,18.475000381469727,20.424999237060547,16.632349014282227,2934
2009-07-03,19.424999237060547,19.5,19.399999618530273,19.5,15.879108428955078,2554
2009-07-06,19.5,19.5,19.375,19.375,15.777322769165039,3400
2009-07-07,19.375,19.375,19.375,19.375,15.777322769165039,0
2009-07-08,20.274999618530273,20.350000381469727,18.875,20.350000381469727,16.57128143310547,5540
2009-07-09,19.524999618530273,19.625,19.5,19.625,15.980904579162598,1850
2009-07-10,19.5,19.5,19.5,19.5,15.879108428955078,382
2009-07-13,20.450000762939453,20.450000762939453,18.950000762939453,20.450000762939453,16.652711868286133,8
